,stack_id,x_min,y_min,x_max,y_max,object_type_id,name,add_date
809,1857997,1134,188,1200,267,24,trichuris,2021-11-09 12:20:39
810,1857997,1232,125,1314,187,24,trichuris,2021-11-09 12:20:39
811,1858008,0,279,128,351,24,trichuris,2021-11-09 11:11:49
812,1858008,157,0,229,55,24,trichuris,2021-11-09 11:11:49
813,1858027,1212,0,1279,63,24,trichuris,2021-11-09 13:35:35
814,1858031,431,290,508,369,24,trichuris,2021-11-09 11:11:49
815,1858031,715,403,803,480,24,trichuris,2021-11-09 11:11:49
816,1858031,728,0,836,41,24,trichuris,2021-11-09 11:11:49
817,1858031,839,270,918,346,24,trichuris,2021-11-09 11:11:49
818,1858083,115,614,167,697,24,trichuris,2021-11-09 12:20:39
819,1858083,249,447,300,519,24,trichuris,2021-11-09 12:20:39
820,1858103,832,642,924,709,24,trichuris,2021-11-09 14:33:45
821,1858119,1043,235,1121,293,24,trichuris,2021-11-09 14:33:45
822,1858193,0,473,71,553,24,trichuris,2021-11-09 12:20:39
823,1858193,446,504,525,559,24,trichuris,2021-11-09 12:20:39
824,1858193,1054,434,1137,488,24,trichuris,2021-11-09 12:20:39
825,1858198,268,596,396,668,24,trichuris,2021-11-09 13:35:35
826,1858206,74,385,166,453,24,trichuris,2021-11-09 14:33:45
827,1858206,597,186,688,253,24,trichuris,2021-11-09 14:33:45
828,1858261,212,193,304,260,24,trichuris,2021-11-09 12:20:39
829,1858261,329,411,457,483,24,trichuris,2021-11-09 12:20:39
830,1858261,1169,430,1236,484,24,trichuris,2021-11-09 12:20:39
831,1858265,808,265,936,337,24,trichuris,2021-11-09 13:35:35
832,1858265,1068,0,1161,28,24,trichuris,2021-11-09 13:35:35
833,1858267,333,632,461,704,24,trichuris,2021-11-09 11:11:49
834,1858267,648,0,748,80,24,trichuris,2021-11-09 11:11:49
835,1858291,197,96,271,166,24,trichuris,2021-11-09 11:11:49
836,1858301,119,71,169,130,24,trichuris,2021-11-09 12:20:39
837,1858301,283,649,346,714,24,trichuris,2021-11-09 12:20:39
838,1858301,349,620,409,682,24,trichuris,2021-11-09 12:20:39
839,1858301,417,431,475,512,24,trichuris,2021-11-09 12:20:39
840,1858301,466,476,525,549,24,trichuris,2021-11-09 12:20:39
841,1858301,649,480,733,549,24,trichuris,2021-11-09 12:20:39
842,1858301,1150,634,1218,717,24,trichuris,2021-11-09 12:20:39
843,1858317,1054,99,1136,163,24,trichuris,2021-11-09 14:33:45
844,1858335,91,78,169,152,24,trichuris,2021-11-09 14:33:45
845,1858374,493,586,569,651,24,trichuris,2021-11-09 14:17:06
846,1858422,214,32,309,95,24,trichuris,2021-11-09 14:17:06
847,1858422,416,434,498,526,24,trichuris,2021-11-09 14:17:06
848,1858434,407,6,506,64,24,trichuris,2021-11-09 12:20:39
849,1858442,241,643,325,692,24,trichuris,2021-11-09 14:17:06
850,1858442,505,424,601,484,24,trichuris,2021-11-09 14:17:06
851,1858471,630,297,716,381,24,trichuris,2021-11-09 12:20:39
852,1858471,430,0,523,53,24,trichuris,2021-11-09 12:20:39
853,1858471,1032,560,1106,613,24,trichuris,2021-11-09 12:20:39
854,1858471,1206,397,1277,482,24,trichuris,2021-11-09 12:20:39
855,1858484,0,449,65,536,24,trichuris,2021-11-09 14:17:06
856,1858484,1209,255,1274,335,24,trichuris,2021-11-09 14:17:06
857,1858509,166,513,245,593,24,trichuris,2021-11-09 11:24:08
858,1858525,94,388,171,464,24,trichuris,2021-11-09 14:17:06
859,1858525,851,43,926,103,24,trichuris,2021-11-09 14:17:06
860,1858526,118,42,246,114,24,trichuris,2021-11-09 12:20:39
861,1858526,497,0,587,60,24,trichuris,2021-11-09 12:20:39
862,1858526,568,515,657,587,24,trichuris,2021-11-09 12:20:39
863,1858543,613,484,688,548,24,trichuris,2021-11-09 14:17:06
864,1858543,881,218,964,286,24,trichuris,2021-11-09 14:17:06
865,1858564,637,558,756,613,24,trichuris,2021-11-09 11:24:08
866,1858572,885,556,953,616,24,trichuris,2021-11-09 12:20:39
867,1858572,109,77,192,137,24,trichuris,2021-11-09 12:20:39
868,1858572,353,688,438,719,24,trichuris,2021-11-09 12:20:39
869,1858572,706,144,770,212,24,trichuris,2021-11-09 12:20:39
870,1858572,738,390,830,430,24,trichuris,2021-11-09 12:20:39
871,1858572,819,302,890,355,24,trichuris,2021-11-09 12:20:39
872,1858572,877,323,928,373,24,trichuris,2021-11-09 12:20:39
873,1858613,1206,520,1264,595,24,trichuris,2021-11-09 14:17:06
874,1858628,235,422,311,483,24,trichuris,2021-11-09 14:17:06
875,1858634,181,44,258,101,24,trichuris,2021-11-09 12:20:39
876,1858634,229,243,328,290,24,trichuris,2021-11-09 12:20:39
877,1858634,339,45,409,125,24,trichuris,2021-11-09 12:20:39
878,1858634,970,608,1052,662,24,trichuris,2021-11-09 12:20:39
879,1858712,383,0,442,56,24,trichuris,2021-11-09 14:17:06
880,1858739,803,448,885,499,24,trichuris,2021-11-09 14:17:06
881,1858747,27,88,111,152,24,trichuris,2021-11-09 12:20:39
882,1858747,61,322,189,394,24,trichuris,2021-11-09 12:20:39
883,1858747,769,11,847,70,24,trichuris,2021-11-09 12:20:39
884,1858762,694,290,770,362,24,trichuris,2021-11-09 14:17:06
885,1858771,1119,342,1188,418,24,trichuris,2021-11-09 15:47:14
886,1858791,702,237,788,305,24,trichuris,2021-11-09 12:20:39
887,1858791,964,276,1050,326,24,trichuris,2021-11-09 12:20:39
888,1858826,0,192,69,264,24,trichuris,2021-11-09 12:20:39
889,1858826,77,482,151,561,24,trichuris,2021-11-09 12:20:39
890,1858826,110,60,178,138,24,trichuris,2021-11-09 12:20:39
891,1858826,179,0,263,50,24,trichuris,2021-11-09 12:20:39
892,1858826,282,486,337,563,24,trichuris,2021-11-09 12:20:39
893,1858826,309,618,370,681,24,trichuris,2021-11-09 12:20:39
894,1858826,766,187,824,266,24,trichuris,2021-11-09 12:20:39
895,1858829,716,485,802,582,24,trichuris,2021-11-09 14:17:06
896,1858844,0,63,70,142,24,trichuris,2021-11-09 13:35:35
897,1858872,1081,649,1162,721,24,trichuris,2021-11-09 12:20:39
898,1858872,888,273,975,331,24,trichuris,2021-11-09 12:20:39
899,1858872,319,409,411,465,24,trichuris,2021-11-09 12:20:39
900,1858872,733,351,785,443,24,trichuris,2021-11-09 12:20:39
901,1858872,833,0,910,50,24,trichuris,2021-11-09 12:20:39
902,1858872,873,653,914,725,24,trichuris,2021-11-09 12:20:39
903,1858872,1189,50,1317,122,24,trichuris,2021-11-09 12:20:39
904,1858947,905,664,989,719,24,trichuris,2021-11-09 13:35:35
905,1858950,986,223,1064,295,24,trichuris,2021-11-09 12:20:39
906,1858950,351,227,418,295,24,trichuris,2021-11-09 12:20:39
907,1858969,667,656,795,728,24,trichuris,2021-11-09 13:35:35
908,1859001,536,407,599,485,24,trichuris,2021-11-09 14:17:06
909,1859012,348,0,415,49,24,trichuris,2021-11-09 13:35:35
910,1859047,0,181,76,257,24,trichuris,2021-11-09 12:20:39
911,1859047,0,358,55,446,24,trichuris,2021-11-09 12:20:39
912,1859047,453,537,524,612,24,trichuris,2021-11-09 12:20:39
913,1859047,800,187,841,255,24,trichuris,2021-11-09 12:20:39
914,1859095,199,535,286,613,24,trichuris,2021-11-09 12:20:39
915,1859095,425,273,494,333,24,trichuris,2021-11-09 12:20:39
916,1859095,633,3,726,46,24,trichuris,2021-11-09 12:20:39
917,1859095,890,547,963,631,24,trichuris,2021-11-09 12:20:39
918,1859095,1112,588,1178,671,24,trichuris,2021-11-09 12:20:39
919,1859100,284,386,394,437,24,trichuris,2021-11-09 15:47:14
920,1859153,935,628,1013,690,24,trichuris,2021-11-09 14:17:06
921,1859194,226,82,311,161,24,trichuris,2021-11-09 12:20:39
922,1859194,926,256,1002,328,24,trichuris,2021-11-09 12:20:39
923,1859204,691,307,819,379,24,trichuris,2021-11-09 11:24:08
924,1859204,743,115,807,174,24,trichuris,2021-11-09 11:24:08
925,1859204,804,79,856,154,24,trichuris,2021-11-09 11:24:08
926,1859211,633,67,721,130,24,trichuris,2021-11-09 14:17:06
927,1859268,975,101,1060,179,24,trichuris,2021-11-09 11:24:08
928,1859268,906,504,1014,566,24,trichuris,2021-11-09 11:24:08
929,1859285,37,498,110,545,24,trichuris,2021-11-09 12:20:39
930,1859285,74,334,120,394,24,trichuris,2021-11-09 12:20:39
931,1859285,144,618,210,678,24,trichuris,2021-11-09 12:20:39
932,1859285,268,587,339,642,24,trichuris,2021-11-09 12:20:39
933,1859285,335,46,396,110,24,trichuris,2021-11-09 12:20:39
934,1859285,770,559,839,636,24,trichuris,2021-11-09 12:20:39
935,1859285,1103,240,1174,316,24,trichuris,2021-11-09 12:20:39
936,1859285,1230,117,1280,185,24,trichuris,2021-11-09 12:20:39
937,1859292,393,453,467,514,24,trichuris,2021-11-09 14:17:06
938,1859292,1172,560,1246,610,24,trichuris,2021-11-09 14:17:06
939,1859391,317,0,419,34,24,trichuris,2021-11-09 12:20:39
940,1859391,561,23,641,74,24,trichuris,2021-11-09 12:20:39
941,1859391,697,481,748,565,24,trichuris,2021-11-09 12:20:39
942,1859391,1101,51,1189,118,24,trichuris,2021-11-09 12:20:39
943,1859450,652,590,718,661,24,trichuris,2021-11-09 14:17:06
944,1859482,41,365,111,455,24,trichuris,2021-11-09 12:20:39
945,1859482,317,573,376,650,24,trichuris,2021-11-09 12:20:39
946,1859482,429,49,557,121,24,trichuris,2021-11-09 12:20:39
947,1859482,464,397,528,483,24,trichuris,2021-11-09 12:20:39
948,1859482,985,0,1074,51,24,trichuris,2021-11-09 12:20:39
949,1859482,1029,460,1116,510,24,trichuris,2021-11-09 12:20:39
950,1859482,1185,418,1247,510,24,trichuris,2021-11-09 12:20:39
951,1859482,1230,0,1307,43,24,trichuris,2021-11-09 12:20:39
952,1859561,1246,11,1327,87,24,trichuris,2021-11-09 12:20:39
953,1859561,128,290,214,351,24,trichuris,2021-11-09 12:20:39
954,1859601,369,148,452,207,24,trichuris,2021-11-09 12:20:39
955,1859601,559,417,630,469,24,trichuris,2021-11-09 12:20:39
956,1859601,561,367,624,422,24,trichuris,2021-11-09 12:20:39
957,1859601,639,89,700,150,24,trichuris,2021-11-09 12:20:39
958,1859601,1107,37,1182,93,24,trichuris,2021-11-09 12:20:39
959,1859624,608,159,656,241,24,trichuris,2021-11-09 11:24:08
960,1859633,1199,207,1327,279,24,trichuris,2021-11-09 13:35:35
961,1859651,11,381,80,461,24,trichuris,2021-11-09 12:20:39
962,1859651,89,672,177,720,24,trichuris,2021-11-09 12:20:39
963,1859651,420,603,495,682,24,trichuris,2021-11-09 12:20:39
964,1859703,150,659,245,714,24,trichuris,2021-11-09 12:20:39
965,1859703,931,319,994,384,24,trichuris,2021-11-09 12:20:39
966,1859703,968,683,1044,730,24,trichuris,2021-11-09 12:20:39
967,1859706,262,135,336,196,24,trichuris,2021-11-09 14:17:06
968,1859752,440,76,526,156,24,trichuris,2021-11-09 13:35:35
969,1859778,215,296,287,348,24,trichuris,2021-11-09 12:20:39
970,1859778,269,154,332,211,24,trichuris,2021-11-09 12:20:39
971,1859778,568,162,656,217,24,trichuris,2021-11-09 12:20:39
972,1859778,730,396,811,466,24,trichuris,2021-11-09 12:20:39
973,1859778,764,305,852,386,24,trichuris,2021-11-09 12:20:39
974,1859799,747,39,801,97,24,trichuris,2021-11-09 14:17:06
975,1859799,1018,445,1086,518,24,trichuris,2021-11-09 14:17:06
976,1859971,925,688,1014,720,24,trichuris,2021-11-09 12:20:39
977,1860046,815,292,911,344,24,trichuris,2021-11-09 12:20:39
978,1860091,634,660,706,720,24,trichuris,2021-11-09 14:17:06
979,1860151,200,85,279,146,24,trichuris,2021-11-09 12:20:39
980,1860151,462,169,590,241,24,trichuris,2021-11-09 12:20:39
981,1860151,812,108,844,183,24,trichuris,2021-11-09 12:20:39
982,1860151,868,620,942,678,24,trichuris,2021-11-09 12:20:39
983,1860160,1190,640,1318,712,24,trichuris,2021-11-09 13:35:35
984,1860196,60,531,119,587,24,trichuris,2021-11-09 12:20:39
985,1860196,224,627,299,666,24,trichuris,2021-11-09 12:20:39
986,1860196,263,588,336,623,24,trichuris,2021-11-09 12:20:39
987,1860196,348,56,434,113,24,trichuris,2021-11-09 12:20:39
988,1860196,641,397,693,453,24,trichuris,2021-11-09 12:20:39
989,1860196,653,132,714,180,24,trichuris,2021-11-09 12:20:39
990,1860196,698,254,782,309,24,trichuris,2021-11-09 12:20:39
991,1860196,1139,95,1221,146,24,trichuris,2021-11-09 12:20:39
992,1860327,585,374,713,446,24,trichuris,2021-11-09 12:20:39
993,1860397,240,504,322,567,24,trichuris,2021-11-09 14:17:06
994,1860442,282,0,410,72,24,trichuris,2021-11-09 12:20:39
995,1860442,418,83,515,117,24,trichuris,2021-11-09 12:20:39
996,1860442,716,254,794,314,24,trichuris,2021-11-09 12:20:39
997,1860488,112,614,188,668,24,trichuris,2021-11-09 12:20:39
998,1860488,1092,42,1171,101,24,trichuris,2021-11-09 12:20:39
999,1860488,1155,494,1205,553,24,trichuris,2021-11-09 12:20:39
1000,1860488,1187,24,1259,115,24,trichuris,2021-11-09 12:20:39
1001,1860497,531,250,593,325,24,trichuris,2021-11-09 14:17:06
1002,1860510,1091,239,1163,311,24,trichuris,2021-11-09 13:35:35
1003,1860518,132,245,199,337,24,trichuris,2021-11-09 13:35:35
1004,1860541,670,389,755,484,24,trichuris,2021-11-09 12:20:39
1005,1860541,107,434,219,532,24,trichuris,2021-11-09 12:20:39
1006,1860541,0,635,87,689,24,trichuris,2021-11-09 12:20:39
1007,1860541,401,229,471,285,24,trichuris,2021-11-09 12:20:39
1008,1860541,871,610,999,682,24,trichuris,2021-11-09 12:20:39
1009,1860541,958,97,1054,216,24,trichuris,2021-11-09 12:20:39
1010,1860576,152,620,219,692,24,trichuris,2021-11-09 12:20:39
1011,1860576,235,631,312,711,24,trichuris,2021-11-09 12:20:39
1012,1860576,493,320,564,411,24,trichuris,2021-11-09 12:20:39
1013,1860576,730,310,799,371,24,trichuris,2021-11-09 12:20:39
1014,1860591,0,187,69,276,24,trichuris,2021-11-09 14:17:06
1015,1860611,543,364,671,436,24,trichuris,2021-11-09 12:20:39
1016,1860611,586,15,646,65,24,trichuris,2021-11-09 12:20:39
1017,1860611,681,615,764,674,24,trichuris,2021-11-09 12:20:39
1018,1860611,1032,560,1116,620,24,trichuris,2021-11-09 12:20:39
1019,1860628,845,19,924,100,24,trichuris,2021-11-09 13:35:35
1020,1860642,226,22,296,92,24,trichuris,2021-11-09 12:20:39
1021,1860642,313,597,373,675,24,trichuris,2021-11-09 12:20:39
1022,1860642,414,444,459,524,24,trichuris,2021-11-09 12:20:39
1023,1860642,427,647,498,719,24,trichuris,2021-11-09 12:20:39
1024,1860642,941,171,991,276,24,trichuris,2021-11-09 12:20:39
1025,1860681,631,106,706,155,24,trichuris,2021-11-09 12:20:39
1026,1860681,849,646,949,700,24,trichuris,2021-11-09 12:20:39
1027,1860681,1255,603,1332,684,24,trichuris,2021-11-09 12:20:39
1028,1860681,0,311,56,389,24,trichuris,2021-11-09 12:20:39
1029,1860681,1183,16,1268,78,24,trichuris,2021-11-09 12:20:39
1030,1860705,862,146,935,211,24,trichuris,2021-11-09 14:17:06
1031,1860711,85,484,154,556,24,trichuris,2021-11-09 12:20:39
1032,1860711,608,157,736,229,24,trichuris,2021-11-09 12:20:39
1033,1860711,683,8,771,74,24,trichuris,2021-11-09 12:20:39
1034,1860711,731,116,816,183,24,trichuris,2021-11-09 12:20:39
1035,1860711,905,300,1033,372,24,trichuris,2021-11-09 12:20:39
1036,1860819,302,194,368,263,24,trichuris,2021-11-09 12:20:39
1037,1860819,731,371,803,435,24,trichuris,2021-11-09 12:20:39
1038,1860819,924,685,981,720,24,trichuris,2021-11-09 12:20:39
1039,1860860,699,420,827,492,24,trichuris,2021-11-09 12:20:39
1040,1860860,799,0,927,72,24,trichuris,2021-11-09 12:20:39
1041,1860860,1148,144,1276,216,24,trichuris,2021-11-09 12:20:39
1042,1860907,72,517,133,591,24,trichuris,2021-11-09 12:20:39
1043,1860907,296,132,360,189,24,trichuris,2021-11-09 12:20:39
1044,1860907,361,456,418,537,24,trichuris,2021-11-09 12:20:39
1045,1860907,490,468,563,535,24,trichuris,2021-11-09 12:20:39
1046,1860907,832,258,912,295,24,trichuris,2021-11-09 12:20:39
1047,1860907,919,387,971,448,24,trichuris,2021-11-09 12:20:39
1048,1860907,974,325,1028,406,24,trichuris,2021-11-09 12:20:39
1049,1860907,1040,222,1104,304,24,trichuris,2021-11-09 12:20:39
1050,1860907,1117,331,1184,419,24,trichuris,2021-11-09 12:20:39
1051,1861091,309,344,369,423,24,trichuris,2021-11-09 12:20:39
1052,1861091,637,618,705,705,24,trichuris,2021-11-09 12:20:39
1053,1861091,689,344,746,438,24,trichuris,2021-11-09 12:20:39
1054,1861091,816,163,865,252,24,trichuris,2021-11-09 12:20:39
1055,1861101,1,587,89,688,24,trichuris,2021-11-09 13:35:35
1056,1861126,21,392,149,464,24,trichuris,2021-11-09 12:20:39
1057,1861126,456,407,540,475,24,trichuris,2021-11-09 12:20:39
1058,1861126,742,370,826,448,24,trichuris,2021-11-09 12:20:39
1059,1861126,974,649,1038,720,24,trichuris,2021-11-09 12:20:39
1060,1861126,1111,66,1204,132,24,trichuris,2021-11-09 12:20:39
1061,1861127,689,69,817,141,24,trichuris,2021-11-09 11:24:08
1062,1861167,392,1,467,61,24,trichuris,2021-11-09 12:20:39
1063,1861167,587,450,674,511,24,trichuris,2021-11-09 12:20:39
1064,1861167,885,131,936,199,24,trichuris,2021-11-09 12:20:39
1065,1861167,1092,365,1186,439,24,trichuris,2021-11-09 12:20:39
1066,1861167,1204,365,1332,437,24,trichuris,2021-11-09 12:20:39
1067,1861229,619,12,686,75,24,trichuris,2021-11-09 13:35:35
1068,1861248,85,277,213,349,24,trichuris,2021-11-09 13:35:35
1069,1861271,185,613,257,693,24,trichuris,2021-11-09 12:20:39
1070,1861271,417,81,482,166,24,trichuris,2021-11-09 12:20:39
1071,1861271,624,565,752,637,24,trichuris,2021-11-09 12:20:39
1072,1861271,682,171,740,256,24,trichuris,2021-11-09 12:20:39
1073,1861271,769,164,845,249,24,trichuris,2021-11-09 12:20:39
1074,1861271,1103,319,1164,415,24,trichuris,2021-11-09 12:20:39
1075,1861360,597,615,725,687,24,trichuris,2021-11-09 13:35:35
1076,1861462,757,408,816,480,24,trichuris,2021-11-09 11:24:08
1077,1861473,205,28,294,84,24,trichuris,2021-11-09 12:20:39
1078,1861473,456,592,527,660,24,trichuris,2021-11-09 12:20:39
1079,1861506,151,155,195,207,24,trichuris,2021-11-09 12:20:39
1080,1861506,828,426,880,517,24,trichuris,2021-11-09 12:20:39
1081,1861506,873,302,925,401,24,trichuris,2021-11-09 12:20:39
1082,1861506,921,260,963,354,24,trichuris,2021-11-09 12:20:39
1083,1861506,1054,653,1104,715,24,trichuris,2021-11-09 12:20:39
1084,1861696,867,240,950,304,24,trichuris,2021-11-09 16:03:55
1085,1861745,1021,674,1149,746,24,trichuris,2021-11-09 11:41:53
1086,1861745,1199,323,1327,395,24,trichuris,2021-11-09 11:41:53
1087,1861750,88,673,216,745,24,trichuris,2021-11-09 11:41:53
1088,1861750,280,316,354,422,24,trichuris,2021-11-09 11:41:53
1089,1861770,0,310,47,374,24,trichuris,2021-11-09 12:20:39
1090,1861770,72,636,145,720,24,trichuris,2021-11-09 12:20:39
1091,1861770,350,0,444,39,24,trichuris,2021-11-09 12:20:39
1092,1861770,448,462,530,529,24,trichuris,2021-11-09 12:20:39
1093,1861770,910,192,973,275,24,trichuris,2021-11-09 12:20:39
1094,1861806,93,0,161,29,24,trichuris,2021-11-09 12:20:39
1095,1861806,398,648,490,720,24,trichuris,2021-11-09 12:20:39
1096,1861806,745,477,828,544,24,trichuris,2021-11-09 12:20:39
1097,1861806,1201,314,1279,386,24,trichuris,2021-11-09 12:20:39
1098,1861880,1201,49,1329,121,24,trichuris,2021-11-09 11:41:53
1099,1861886,691,7,784,83,24,trichuris,2021-11-09 12:20:39
1100,1861886,1049,231,1116,322,24,trichuris,2021-11-09 12:20:39
1101,1861964,0,245,29,328,24,trichuris,2021-11-09 14:17:06
1102,1861964,220,167,287,242,24,trichuris,2021-11-09 14:17:06
1103,1861985,259,424,326,512,24,trichuris,2021-11-09 12:20:39
1104,1861985,368,576,426,666,24,trichuris,2021-11-09 12:20:39
1105,1861985,581,411,628,495,24,trichuris,2021-11-09 12:20:39
1106,1861985,677,595,717,681,24,trichuris,2021-11-09 12:20:39
1107,1862056,663,616,742,675,24,trichuris,2021-11-09 14:17:06
1108,1862117,64,616,192,688,24,trichuris,2021-11-09 12:20:39
1109,1862184,143,632,218,705,24,trichuris,2021-11-09 12:20:39
1110,1862184,210,295,287,358,24,trichuris,2021-11-09 12:20:39
1111,1862184,697,678,774,734,24,trichuris,2021-11-09 12:20:39
1112,1862237,55,703,128,719,24,trichuris,2021-11-09 13:18:04
1113,1862239,747,475,812,555,24,trichuris,2021-11-09 12:20:39
1114,1862239,751,201,809,272,24,trichuris,2021-11-09 12:20:39
1115,1862281,276,493,333,543,24,trichuris,2021-11-09 12:20:39
1116,1862281,408,568,470,650,24,trichuris,2021-11-09 12:20:39
1117,1862281,517,536,572,595,24,trichuris,2021-11-09 12:20:39
1118,1862281,826,268,889,324,24,trichuris,2021-11-09 12:20:39
1119,1862281,1011,95,1069,166,24,trichuris,2021-11-09 12:20:39
1120,1862281,1040,160,1093,228,24,trichuris,2021-11-09 12:20:39
1121,1862312,48,396,114,474,24,trichuris,2021-11-09 14:17:06
1122,1862355,250,149,319,235,24,trichuris,2021-11-09 12:20:39
1123,1862355,424,45,510,124,24,trichuris,2021-11-09 12:20:39
1124,1862355,1047,474,1175,546,24,trichuris,2021-11-09 12:20:39
1125,1862374,45,83,173,155,24,trichuris,2021-11-09 13:18:04
1126,1862474,905,578,976,644,24,trichuris,2021-11-09 14:17:06
1127,1862474,912,369,985,418,24,trichuris,2021-11-09 14:17:06
1128,1862481,629,232,666,323,24,trichuris,2021-11-09 12:20:39
1129,1862481,703,226,773,320,24,trichuris,2021-11-09 12:20:39
1130,1862481,1126,627,1254,699,24,trichuris,2021-11-09 12:20:39
1131,1862509,133,195,261,267,24,trichuris,2021-11-09 13:18:04
1132,1862546,855,632,909,691,24,trichuris,2021-11-09 12:20:39
1133,1862594,938,289,996,348,24,trichuris,2021-11-09 12:20:39
1134,1862594,998,264,1065,332,24,trichuris,2021-11-09 12:20:39
1135,1862594,1230,188,1280,258,24,trichuris,2021-11-09 12:20:39
1136,1862697,906,85,993,145,24,trichuris,2021-11-09 12:20:39
1137,1862697,964,535,1092,607,24,trichuris,2021-11-09 12:20:39
1138,1862835,1114,351,1242,423,24,trichuris,2021-11-09 12:20:39
1139,1862996,1105,372,1171,452,24,trichuris,2021-11-09 12:37:01
1140,1863122,527,517,655,589,24,trichuris,2021-11-09 12:37:01
1141,1863122,1163,153,1291,225,24,trichuris,2021-11-09 12:37:01
1142,1863133,912,211,1023,272,24,trichuris,2021-11-09 11:41:53
1143,1863168,1259,203,1324,281,24,trichuris,2021-11-09 12:37:01
1144,1863168,125,296,185,376,24,trichuris,2021-11-09 12:37:01
1145,1863192,269,149,348,223,24,trichuris,2021-11-09 12:37:01
1146,1863192,582,464,640,534,24,trichuris,2021-11-09 12:37:01
1147,1863192,1053,320,1133,400,24,trichuris,2021-11-09 12:37:01
1148,1863192,1067,0,1149,28,24,trichuris,2021-11-09 12:37:01
1149,1863341,536,587,601,664,24,trichuris,2021-11-09 12:37:01
1150,1863341,1151,212,1234,282,24,trichuris,2021-11-09 12:37:01
1151,1863341,1168,469,1296,541,24,trichuris,2021-11-09 12:37:01
1152,1863370,219,213,309,278,24,trichuris,2021-11-09 12:37:01
1153,1863370,274,476,340,536,24,trichuris,2021-11-09 12:37:01
1154,1863370,1091,563,1150,620,24,trichuris,2021-11-09 12:37:01
1155,1863395,152,543,217,624,24,trichuris,2021-11-09 12:37:01
1156,1863395,526,80,583,161,24,trichuris,2021-11-09 12:37:01
1157,1863432,82,170,180,236,24,trichuris,2021-11-09 14:35:14
1158,1863537,544,384,636,457,24,trichuris,2021-11-09 11:41:53
1159,1863601,745,0,822,41,24,trichuris,2021-11-09 12:37:01
1160,1863601,1099,48,1171,101,24,trichuris,2021-11-09 12:37:01
1161,1863649,420,615,488,699,24,trichuris,2021-11-09 12:37:01
1162,1863656,0,272,128,344,24,trichuris,2021-11-09 13:18:04
1163,1863656,189,0,317,72,24,trichuris,2021-11-09 13:18:04
1164,1863666,457,144,585,216,24,trichuris,2021-11-09 14:35:14
1165,1863690,110,202,192,262,24,trichuris,2021-11-09 12:37:01
1166,1863890,1057,301,1150,375,24,trichuris,2021-11-09 11:41:53
1167,1863902,117,292,209,374,24,trichuris,2021-11-09 11:41:53
1168,1863953,1071,635,1127,707,24,trichuris,2021-11-09 12:37:01
1169,1863954,146,552,274,624,24,trichuris,2021-11-09 13:18:04
1170,1863954,1077,279,1205,351,24,trichuris,2021-11-09 13:18:04
1171,1863974,1118,601,1246,673,24,trichuris,2021-11-09 13:18:04
1172,1864049,711,524,775,603,24,trichuris,2021-11-09 12:37:01
1173,1864049,987,85,1052,156,24,trichuris,2021-11-09 12:37:01
1174,1864052,837,597,927,661,24,trichuris,2021-11-09 11:41:53
1175,1864052,988,401,1084,464,24,trichuris,2021-11-09 11:41:53
1176,1864081,291,227,373,296,24,trichuris,2021-11-09 12:37:01
1177,1864116,862,177,943,233,24,trichuris,2021-11-09 12:37:01
1178,1864116,897,228,978,293,24,trichuris,2021-11-09 12:37:01
1179,1864116,1141,215,1221,271,24,trichuris,2021-11-09 12:37:01
1180,1864135,609,517,737,589,24,trichuris,2021-11-09 13:18:04
1181,1864158,352,139,403,198,24,trichuris,2021-11-09 12:37:01
1182,1864158,736,133,816,199,24,trichuris,2021-11-09 12:37:01
1183,1864158,1150,160,1246,228,24,trichuris,2021-11-09 12:37:01
1184,1864338,295,335,376,395,24,trichuris,2021-11-09 12:37:01
1185,1864372,63,647,129,719,24,trichuris,2021-11-09 12:37:01
1186,1864372,114,372,159,457,24,trichuris,2021-11-09 12:37:01
1187,1864372,325,582,387,621,24,trichuris,2021-11-09 12:37:01
1188,1864372,384,48,458,120,24,trichuris,2021-11-09 12:37:01
1189,1864372,904,125,955,209,24,trichuris,2021-11-09 12:37:01
1190,1864416,322,116,399,185,24,trichuris,2021-11-09 12:37:01
1191,1864416,315,0,387,43,24,trichuris,2021-11-09 12:37:01
1192,1864416,1038,179,1098,225,24,trichuris,2021-11-09 12:37:01
1193,1864485,320,0,412,30,24,trichuris,2021-11-09 12:37:01
1194,1864543,30,476,108,548,24,trichuris,2021-11-09 12:37:01
1195,1864543,268,312,338,384,24,trichuris,2021-11-09 12:37:01
1196,1864543,640,408,719,480,24,trichuris,2021-11-09 12:37:01
1197,1864543,667,628,737,700,24,trichuris,2021-11-09 12:37:01
1198,1864543,677,538,749,595,24,trichuris,2021-11-09 12:37:01
1199,1864543,720,55,786,110,24,trichuris,2021-11-09 12:37:01
1200,1864543,1198,554,1280,626,24,trichuris,2021-11-09 12:37:01
1201,1864685,360,477,423,539,24,trichuris,2021-11-09 12:37:01
1202,1864705,1039,677,1137,725,24,trichuris,2021-11-09 12:37:01
1203,1864705,1073,19,1118,71,24,trichuris,2021-11-09 12:37:01
1204,1864707,1109,0,1176,81,24,trichuris,2021-11-09 13:18:04
1205,1864748,113,22,207,66,24,trichuris,2021-11-09 12:37:01
1206,1864748,133,647,200,719,24,trichuris,2021-11-09 12:37:01
1207,1864748,371,661,407,719,24,trichuris,2021-11-09 12:37:01
